match_id,gk_player_id,gk_name,gk_team,shots_faced,shots_on_target,goals_conceded,saves,save_pct,xGA,npxGA,goals_prevented,np_goals_prevented,penalties_faced,penalties_conceded,penalties_saved,clean_sheet,shots_six_yard,xG_six_yard,goals_six_yard,shots_pen_area,xG_pen_area,goals_pen_area,shots_outside_box,xG_outside_box,goals_outside_box,shots_open_play,xG_open_play,goals_open_play,shots_set_piece,xG_set_piece,goals_set_piece,shots_foot,xG_foot,shots_head,xG_head,gk_home_away,gk_goals_for,gk_goals_against,match_result,h_team,a_team,date,league
27906,9070,Luca Philipp,Hoffenheim,12,7,2,5,71.42857142857143,2.303,1.545,0.303,0.545,1,1,0,0,1,0.79,1,9,1.361,1,2,0.153,0,8,1.42,1,3,0.125,0,10,2.207,2,0.096,home,2,2,D,Hoffenheim,Eintracht Frankfurt,2025-01-26 14:30:00,Bundesliga
27907,5262,Alexander Schwolow,Union Berlin,16,5,3,2,40.0,1.414,1.414,-1.586,-1.586,0,0,0,0,2,0.229,0,11,1.122,3,3,0.064,0,11,1.043,3,5,0.371,0,14,1.234,2,0.181,away,0,3,L,St. Pauli,Union Berlin,2025-01-26 16:30:00,Bundesliga
27907,12973,Nikola Vasilj,St. Pauli,14,2,0,2,100.0,0.986,0.986,0.986,0.986,0,0,0,1,1,0.067,0,10,0.845,0,3,0.074,0,7,0.715,0,7,0.272,0,10,0.812,4,0.174,home,3,0,W,St. Pauli,Union Berlin,2025-01-26 16:30:00,Bundesliga
27908,4306,Patrick Drewes,Bochum,16,6,3,3,50.0,3.292,2.534,0.292,-0.466,1,0,1,0,2,0.847,0,9,2.106,3,5,0.338,0,11,1.17,1,4,1.364,2,13,2.368,3,0.924,away,0,3,L,Borussia M.Gladbach,Bochum,2025-01-25 17:30:00,Bundesliga
27908,6321,Moritz Nicolas,Borussia M.Gladbach,10,4,0,4,100.0,0.761,0.761,0.761,0.761,0,0,0,1,1,0.033,0,8,0.715,0,1,0.012,0,7,0.655,0,3,0.106,0,6,0.239,4,0.522,home,3,0,W,Borussia M.Gladbach,Bochum,2025-01-25 17:30:00,Bundesliga
27909,449,Robin Zentner,Mainz 05,10,4,0,4,100.0,0.922,0.922,0.922,0.922,0,0,0,1,0,0.0,0,8,0.88,0,2,0.042,0,9,0.801,0,1,0.121,0,7,0.788,3,0.133,home,2,0,W,Mainz 05,VfB Stuttgart,2025-01-25 14:30:00,Bundesliga
27909,2639,Alexander Nübel,VfB Stuttgart,11,4,2,2,50.0,2.229,2.229,0.229,0.229,0,0,0,0,0,0.0,0,8,2.173,2,3,0.056,0,7,1.924,2,4,0.305,0,8,1.943,3,0.286,away,0,2,L,Mainz 05,VfB Stuttgart,2025-01-25 14:30:00,Bundesliga
27910,12931,Timon Weiner,Holstein Kiel,22,7,2,3,42.857142857142854,2.52,2.52,0.52,0.52,0,0,0,0,2,0.156,0,16,2.293,2,4,0.072,0,17,2.055,1,5,0.465,1,15,1.475,7,1.046,away,2,2,D,Wolfsburg,Holstein Kiel,2025-01-24 19:30:00,Bundesliga
27910,12964,Kamil Grabara,Wolfsburg,5,2,2,0,0.0,0.266,0.266,-1.734,-1.734,0,0,0,0,0,0.0,0,4,0.226,2,1,0.04,0,4,0.175,1,1,0.091,1,3,0.16,2,0.106,home,2,2,D,Wolfsburg,Holstein Kiel,2025-01-24 19:30:00,Bundesliga
27911,6596,Finn Dahmen,Augsburg,11,6,1,5,83.33333333333334,0.949,0.949,-0.051,-0.051,0,0,0,0,0,0.0,0,6,0.849,1,5,0.1,0,8,0.808,0,3,0.141,1,11,0.949,0,0.0,home,2,1,W,Augsburg,FC Heidenheim,2025-01-25 14:30:00,Bundesliga
27911,11852,Kevin Müller,FC Heidenheim,11,8,2,5,62.5,1.638,1.638,-0.362,-0.362,0,0,0,0,1,0.676,1,6,0.769,1,4,0.193,0,6,0.329,0,5,1.31,2,7,1.005,4,0.633,away,1,2,L,Augsburg,FC Heidenheim,2025-01-25 14:30:00,Bundesliga
27912,217,Manuel Neuer,Bayern Munich,7,2,1,1,50.0,0.271,0.271,-0.729,-0.729,0,0,0,0,0,0.0,0,5,0.227,1,2,0.045,0,6,0.144,0,1,0.127,1,2,0.045,5,0.227,away,2,1,W,Freiburg,Bayern Munich,2025-01-25 14:30:00,Bundesliga
27912,10160,Noah Atubolu,Freiburg,7,4,2,1,25.0,0.788,0.788,-1.212,-1.212,0,0,0,0,1,0.405,1,3,0.297,1,3,0.086,0,5,0.332,1,2,0.456,1,6,0.383,1,0.405,home,1,2,L,Freiburg,Bayern Munich,2025-01-25 14:30:00,Bundesliga
27913,5241,Péter Gulácsi,RasenBallsport Leipzig,21,5,0,5,100.0,1.749,1.749,1.749,1.749,0,0,0,1,1,0.635,0,6,0.648,0,14,0.465,0,20,1.732,0,1,0.016,0,19,1.639,2,0.11,away,0,0,D,Union Berlin,RasenBallsport Leipzig,2025-02-01 17:30:00,Bundesliga
27913,7048,Frederik Rönnow,Union Berlin,6,2,0,2,100.0,0.238,0.238,0.238,0.238,0,0,0,1,0,0.0,0,3,0.171,0,3,0.067,0,4,0.167,0,2,0.071,0,5,0.207,1,0.031,home,0,0,D,Union Berlin,RasenBallsport Leipzig,2025-02-01 17:30:00,Bundesliga
27914,4306,Patrick Drewes,Bochum,13,5,1,3,60.0,3.337,3.337,2.337,2.337,0,0,0,0,2,1.196,1,9,1.744,0,2,0.397,0,8,2.564,0,5,0.773,1,10,2.068,3,1.269,home,0,1,L,Bochum,Freiburg,2025-02-01 14:30:00,Bundesliga
27914,10160,Noah Atubolu,Freiburg,22,5,0,4,80.0,0.845,0.845,0.845,0.845,0,0,0,1,1,0.12,0,9,0.405,0,12,0.32,0,15,0.587,0,7,0.258,0,20,0.812,2,0.033,away,1,0,W,Bochum,Freiburg,2025-02-01 14:30:00,Bundesliga
27915,6596,Finn Dahmen,Augsburg,5,1,0,1,100.0,0.85,0.85,0.85,0.85,0,0,0,0,1,0.601,0,2,0.17,0,2,0.079,0,4,0.819,0,1,0.031,0,4,0.789,1,0.061,away,1,1,D,St. Pauli,Augsburg,2025-02-01 14:30:00,Bundesliga
27915,12973,Nikola Vasilj,St. Pauli,3,1,1,0,0.0,0.195,0.195,-0.805,-0.805,0,0,0,0,0,0.0,0,2,0.195,1,1,0.0,0,3,0.195,1,0,0.0,0,1,0.083,1,0.112,home,1,1,D,St. Pauli,Augsburg,2025-02-01 14:30:00,Bundesliga
27916,281,Lukas Hradecky,Bayer Leverkusen,16,7,1,6,85.71428571428571,2.09,2.09,1.09,1.09,0,0,0,0,5,1.65,1,6,0.306,0,5,0.134,0,10,0.716,0,6,1.374,1,11,1.697,5,0.394,home,3,1,W,Bayer Leverkusen,Hoffenheim,2025-02-02 16:30:00,Bundesliga
27916,9070,Luca Philipp,Hoffenheim,9,5,3,2,40.0,1.384,1.384,-1.616,-1.616,0,0,0,0,1,0.077,0,6,1.271,3,2,0.035,0,7,0.923,2,2,0.461,1,9,1.384,0,0.0,away,1,3,L,Bayer Leverkusen,Hoffenheim,2025-02-02 16:30:00,Bundesliga
27917,2639,Alexander Nübel,VfB Stuttgart,13,6,2,4,66.66666666666666,1.97,1.97,-0.03,-0.03,0,0,0,0,2,0.956,2,9,1.004,0,2,0.01,0,12,1.929,2,1,0.04,0,12,1.929,1,0.041,home,1,2,L,VfB Stuttgart,Borussia M.Gladbach,2025-02-01 14:30:00,Bundesliga
27917,6321,Moritz Nicolas,Borussia M.Gladbach,10,3,0,3,100.0,0.951,0.951,0.951,0.951,0,0,0,0,1,0.115,0,8,0.789,0,1,0.046,0,9,0.835,0,1,0.115,0,5,0.533,5,0.418,away,2,1,W,VfB Stuttgart,Borussia M.Gladbach,2025-02-01 14:30:00,Bundesliga
27918,217,Manuel Neuer,Bayern Munich,10,5,3,2,40.0,2.169,2.169,-0.831,-0.831,0,0,0,0,0,0.0,0,9,2.154,3,1,0.015,0,9,2.143,3,1,0.025,0,9,2.143,1,0.025,home,4,3,W,Bayern Munich,Holstein Kiel,2025-02-01 14:30:00,Bundesliga
27918,12931,Timon Weiner,Holstein Kiel,29,12,4,7,58.333333333333336,4.955,4.955,0.955,0.955,0,0,0,0,3,1.262,1,16,3.355,3,10,0.337,0,21,4.253,4,8,0.701,0,20,2.234,9,2.72,away,3,4,L,Bayern Munich,Holstein Kiel,2025-02-01 14:30:00,Bundesliga
27919,3286,Kevin Trapp,Eintracht Frankfurt,11,2,0,2,100.0,1.463,1.463,1.463,1.463,0,0,0,0,1,0.44,0,6,0.915,0,4,0.108,0,8,1.376,0,3,0.087,0,11,1.463,0,0.0,home,1,1,D,Eintracht Frankfurt,Wolfsburg,2025-02-02 14:30:00,Bundesliga
27919,12964,Kamil Grabara,Wolfsburg,17,5,1,3,60.0,1.696,1.696,0.696,0.696,0,0,0,0,1,0.055,0,10,1.493,1,6,0.148,0,13,1.125,1,4,0.571,0,15,0.905,2,0.791,away,1,1,D,Eintracht Frankfurt,Wolfsburg,2025-02-02 14:30:00,Bundesliga
27920,5288,Gregor Kobel,Borussia Dortmund,11,5,1,4,80.0,0.527,0.527,-0.473,-0.473,0,0,0,0,0,0.0,0,5,0.362,1,6,0.165,0,6,0.333,1,5,0.194,0,11,0.527,0,0.0,away,2,1,W,FC Heidenheim,Borussia Dortmund,2025-02-01 14:30:00,Bundesliga
27920,11852,Kevin Müller,FC Heidenheim,16,5,2,3,60.0,2.742,2.742,0.742,0.742,0,0,0,0,3,1.127,1,7,1.422,1,6,0.192,0,10,1.385,1,6,1.357,1,13,1.848,3,0.893,home,1,2,L,FC Heidenheim,Borussia Dortmund,2025-02-01 14:30:00,Bundesliga
27921,126,Michael Zetterer,Werder Bremen,13,2,0,2,100.0,1.016,1.016,1.016,1.016,0,0,0,1,2,0.467,0,7,0.441,0,4,0.108,0,8,0.661,0,5,0.355,0,8,0.681,5,0.335,home,1,0,W,Werder Bremen,Mainz 05,2025-01-31 19:30:00,Bundesliga
27921,449,Robin Zentner,Mainz 05,12,6,1,4,66.66666666666666,2.588,1.83,1.588,0.83,1,0,1,0,3,0.731,1,8,1.803,0,1,0.054,0,8,1.099,0,3,0.731,1,10,2.5,2,0.089,away,0,1,L,Werder Bremen,Mainz 05,2025-01-31 19:30:00,Bundesliga
27922,126,Michael Zetterer,Werder Bremen,21,13,3,9,69.23076923076923,4.477,2.962,1.477,1.962,2,2,0,0,2,1.058,1,13,3.188,2,6,0.231,0,16,2.75,1,3,0.211,0,15,3.722,6,0.755,away,0,3,L,Bayern Munich,Werder Bremen,2025-02-07 19:30:00,Bundesliga
27922,217,Manuel Neuer,Bayern Munich,2,0,0,0,,0.151,0.151,0.151,0.151,0,0,0,1,0,0.0,0,2,0.151,0,0,0.0,0,1,0.084,0,1,0.067,0,1,0.084,1,0.067,home,3,0,W,Bayern Munich,Werder Bremen,2025-02-07 19:30:00,Bundesliga
27923,5241,Péter Gulácsi,RasenBallsport Leipzig,7,4,0,3,75.0,0.723,0.723,0.723,0.723,0,0,0,1,0,0.0,0,5,0.605,0,2,0.118,0,3,0.343,0,4,0.38,0,5,0.342,2,0.381,home,2,0,W,RasenBallsport Leipzig,St. Pauli,2025-02-09 16:30:00,Bundesliga
27923,12973,Nikola Vasilj,St. Pauli,11,5,2,3,60.0,1.931,1.931,-0.069,-0.069,0,0,0,0,0,0.0,0,11,1.931,2,0,0.0,0,8,1.722,2,3,0.209,0,9,1.767,2,0.164,away,0,2,L,RasenBallsport Leipzig,St. Pauli,2025-02-09 16:30:00,Bundesliga
27924,2639,Alexander Nübel,VfB Stuttgart,16,5,1,4,80.0,1.071,1.071,0.071,0.071,0,0,0,0,1,0.069,0,9,0.846,1,6,0.155,0,10,0.785,0,6,0.285,1,15,1.02,1,0.051,away,2,1,W,Borussia Dortmund,VfB Stuttgart,2025-02-08 14:30:00,Bundesliga
27924,5288,Gregor Kobel,Borussia Dortmund,4,2,1,1,50.0,0.453,0.453,-0.547,-0.547,0,0,0,0,0,0.0,0,3,0.4,1,1,0.053,0,3,0.17,0,1,0.283,1,4,0.453,0,0.0,home,1,2,L,Borussia Dortmund,VfB Stuttgart,2025-02-08 14:30:00,Bundesliga
27925,7048,Frederik Rönnow,Union Berlin,16,5,0,4,80.0,0.882,0.882,0.882,0.882,0,0,0,1,1,0.039,0,8,0.704,0,7,0.139,0,11,0.737,0,5,0.145,0,15,0.862,1,0.019,away,4,0,W,Hoffenheim,Union Berlin,2025-02-08 14:30:00,Bundesliga
27925,9070,Luca Philipp,Hoffenheim,22,7,4,3,42.857142857142854,4.077,4.077,0.077,0.077,0,0,0,0,1,0.616,1,16,3.272,3,5,0.189,0,19,3.988,4,3,0.089,0,19,3.594,3,0.483,home,0,4,L,Hoffenheim,Union Berlin,2025-02-08 14:30:00,Bundesliga
27926,10160,Noah Atubolu,Freiburg,11,6,0,5,83.33333333333334,0.434,0.434,0.434,0.434,0,0,0,1,1,0.053,0,4,0.216,0,6,0.166,0,10,0.416,0,1,0.019,0,8,0.303,3,0.131,home,1,0,W,Freiburg,FC Heidenheim,2025-02-08 14:30:00,Bundesliga
27926,11852,Kevin Müller,FC Heidenheim,9,4,1,2,50.0,1.334,1.334,0.334,0.334,0,0,0,0,2,0.806,1,6,0.509,0,1,0.018,0,6,1.024,1,3,0.31,0,5,0.498,4,0.835,away,0,1,L,Freiburg,FC Heidenheim,2025-02-08 14:30:00,Bundesliga
27927,281,Lukas Hradecky,Bayer Leverkusen,13,9,0,8,88.88888888888889,0.904,0.904,0.904,0.904,0,0,0,1,1,0.126,0,5,0.605,0,7,0.174,0,10,0.466,0,3,0.439,0,11,0.506,2,0.398,away,0,0,D,Wolfsburg,Bayer Leverkusen,2025-02-08 14:30:00,Bundesliga
27927,5285,Marius Müller,Wolfsburg,15,1,0,1,100.0,1.939,1.939,1.939,1.939,0,0,0,1,2,1.029,0,11,0.864,0,2,0.047,0,8,0.666,0,7,1.273,0,12,0.899,3,1.041,home,0,0,D,Wolfsburg,Bayer Leverkusen,2025-02-08 14:30:00,Bundesliga
27928,449,Robin Zentner,Mainz 05,8,2,0,2,100.0,0.263,0.263,0.263,0.263,0,0,0,1,0,0.0,0,4,0.157,0,4,0.106,0,6,0.168,0,2,0.095,0,8,0.263,0,0.0,home,0,0,D,Mainz 05,Augsburg,2025-02-08 14:30:00,Bundesliga
27928,6596,Finn Dahmen,Augsburg,9,5,0,5,100.0,2.448,2.448,2.448,2.448,0,0,0,1,2,1.34,0,5,1.016,0,2,0.091,0,9,2.448,0,0,0.0,0,8,1.984,1,0.463,away,0,0,D,Mainz 05,Augsburg,2025-02-08 14:30:00,Bundesliga
27929,3286,Kevin Trapp,Eintracht Frankfurt,8,3,1,2,66.66666666666666,0.656,0.656,-0.344,-0.344,0,0,0,0,0,0.0,0,5,0.536,1,3,0.121,0,6,0.255,0,2,0.401,1,5,0.235,3,0.421,away,1,1,D,Borussia M.Gladbach,Eintracht Frankfurt,2025-02-08 17:30:00,Bundesliga
27929,6321,Moritz Nicolas,Borussia M.Gladbach,15,8,1,6,75.0,2.596,2.596,1.596,1.596,0,0,0,0,2,1.512,1,7,0.866,0,6,0.219,0,13,2.168,1,2,0.428,0,13,2.168,1,0.137,home,1,1,D,Borussia M.Gladbach,Eintracht Frankfurt,2025-02-08 17:30:00,Bundesliga
27931,217,Manuel Neuer,Bayern Munich,15,4,0,2,50.0,2.615,2.615,2.615,2.615,0,0,0,1,2,0.623,0,9,1.901,0,4,0.09,0,9,2.187,0,6,0.428,0,13,1.991,2,0.623,away,0,0,D,Bayer Leverkusen,Bayern Munich,2025-02-15 17:30:00,Bundesliga
27931,281,Lukas Hradecky,Bayer Leverkusen,2,0,0,0,,0.072,0.072,0.072,0.072,0,0,0,1,0,0.0,0,2,0.072,0,0,0.0,0,2,0.072,0,0,0.0,0,1,0.04,1,0.032,home,0,0,D,Bayer Leverkusen,Bayern Munich,2025-02-15 17:30:00,Bundesliga
27932,2639,Alexander Nübel,VfB Stuttgart,7,3,2,1,33.33333333333333,1.757,1.0,-0.243,-0.0,1,1,0,0,1,0.042,0,4,1.641,2,2,0.074,0,4,0.792,1,2,0.208,0,6,1.715,1,0.042,home,1,2,L,VfB Stuttgart,Wolfsburg,2025-02-15 14:30:00,Bundesliga
27932,5285,Marius Müller,Wolfsburg,10,4,1,3,75.0,1.225,1.225,0.225,0.225,0,0,0,0,3,0.672,0,5,0.513,1,2,0.04,0,6,0.494,1,4,0.73,0,6,0.499,4,0.725,away,2,1,W,VfB Stuttgart,Wolfsburg,2025-02-15 14:30:00,Bundesliga
27933,3286,Kevin Trapp,Eintracht Frankfurt,10,4,1,3,75.0,1.49,1.49,0.49,0.49,0,0,0,0,1,0.529,1,6,0.863,0,3,0.098,0,8,1.406,1,2,0.084,0,7,1.391,3,0.099,home,3,1,W,Eintracht Frankfurt,Holstein Kiel,2025-02-16 16:30:00,Bundesliga
27933,12940,Thomas Dähne,Holstein Kiel,20,10,3,6,60.0,3.034,2.276,0.034,-0.724,1,0,1,0,0,0.0,0,13,2.723,3,7,0.311,0,14,1.666,2,5,0.61,1,18,2.969,2,0.065,away,1,3,L,Eintracht Frankfurt,Holstein Kiel,2025-02-16 16:30:00,Bundesliga
27934,449,Robin Zentner,Mainz 05,12,3,0,3,100.0,0.546,0.546,0.546,0.546,0,0,0,1,0,0.0,0,5,0.373,0,7,0.173,0,4,0.319,0,8,0.227,0,12,0.546,0,0.0,away,2,0,W,FC Heidenheim,Mainz 05,2025-02-16 18:30:00,Bundesliga
27934,11852,Kevin Müller,FC Heidenheim,6,5,2,3,60.0,1.949,1.949,-0.051,-0.051,0,0,0,0,2,1.614,2,2,0.178,0,2,0.158,0,6,1.949,2,0,0.0,0,5,1.057,1,0.893,home,0,2,L,FC Heidenheim,Mainz 05,2025-02-16 18:30:00,Bundesliga
27935,126,Michael Zetterer,Werder Bremen,17,7,3,4,57.14285714285714,1.919,1.919,-1.081,-1.081,0,0,0,0,2,0.527,1,9,1.269,1,6,0.123,1,12,1.534,3,5,0.384,0,11,0.81,6,1.109,home,1,3,L,Werder Bremen,Hoffenheim,2025-02-16 14:30:00,Bundesliga
27935,9070,Luca Philipp,Hoffenheim,14,2,0,1,50.0,0.857,0.857,0.857,0.857,0,0,0,0,0,0.0,0,11,0.67,0,3,0.186,0,11,0.646,0,3,0.21,0,13,0.818,1,0.039,away,3,1,W,Werder Bremen,Hoffenheim,2025-02-16 14:30:00,Bundesliga
27936,5241,Péter Gulácsi,RasenBallsport Leipzig,11,2,0,2,100.0,1.054,1.054,1.054,1.054,0,0,0,1,2,0.15,0,5,0.783,0,4,0.121,0,4,0.664,0,7,0.39,0,8,0.809,3,0.245,away,0,0,D,Augsburg,RasenBallsport Leipzig,2025-02-14 19:30:00,Bundesliga
27936,6596,Finn Dahmen,Augsburg,14,5,0,4,80.0,1.645,1.645,1.645,1.645,0,0,0,1,3,1.142,0,5,0.355,0,6,0.148,0,10,1.507,0,4,0.139,0,11,0.458,3,1.187,home,0,0,D,Augsburg,RasenBallsport Leipzig,2025-02-14 19:30:00,Bundesliga
27937,6321,Moritz Nicolas,Borussia M.Gladbach,17,3,1,2,66.66666666666666,1.674,0.917,0.674,0.917,1,1,0,0,0,0.0,0,14,1.601,1,3,0.073,0,11,0.572,0,5,0.344,0,12,1.447,5,0.228,away,2,1,W,Union Berlin,Borussia M.Gladbach,2025-02-15 14:30:00,Bundesliga
27937,7048,Frederik Rönnow,Union Berlin,9,6,2,3,50.0,2.22,2.22,0.22,0.22,0,0,0,0,2,1.196,2,4,0.849,0,3,0.176,0,7,2.149,2,2,0.071,0,7,2.149,2,0.071,home,1,2,L,Union Berlin,Borussia M.Gladbach,2025-02-15 14:30:00,Bundesliga
27938,127,Timo Horn,Bochum,17,2,0,2,100.0,2.718,2.718,2.718,2.718,0,0,0,1,2,1.239,0,10,1.256,0,5,0.223,0,13,1.996,0,4,0.722,0,15,2.071,2,0.647,home,2,0,W,Bochum,Borussia Dortmund,2025-02-15 14:30:00,Bundesliga
27938,5288,Gregor Kobel,Borussia Dortmund,18,8,2,6,75.0,3.681,3.681,1.681,1.681,0,0,0,0,3,1.356,1,10,2.138,1,5,0.187,0,15,3.555,2,3,0.126,0,16,3.572,2,0.109,away,0,2,L,Bochum,Borussia Dortmund,2025-02-15 14:30:00,Bundesliga
27939,10160,Noah Atubolu,Freiburg,6,1,0,1,100.0,0.191,0.191,0.191,0.191,0,0,0,1,0,0.0,0,3,0.163,0,3,0.027,0,4,0.106,0,2,0.085,0,5,0.117,1,0.073,away,1,0,W,St. Pauli,Freiburg,2025-02-15 14:30:00,Bundesliga
27939,12973,Nikola Vasilj,St. Pauli,5,3,0,3,100.0,1.251,0.493,1.251,0.493,1,0,1,0,0,0.0,0,2,1.072,0,3,0.179,0,2,0.333,0,2,0.159,0,5,1.251,0,0.0,home,0,1,L,St. Pauli,Freiburg,2025-02-15 14:30:00,Bundesliga
27940,217,Manuel Neuer,Bayern Munich,7,2,0,2,100.0,0.493,0.493,0.493,0.493,0,0,0,1,1,0.145,0,4,0.288,0,2,0.06,0,7,0.493,0,0,0.0,0,7,0.493,0,0.0,home,4,0,W,Bayern Munich,Eintracht Frankfurt,2025-02-23 16:30:00,Bundesliga
27940,3286,Kevin Trapp,Eintracht Frankfurt,19,10,4,6,60.0,4.701,4.701,0.701,0.701,0,0,0,0,6,2.869,2,10,1.703,2,3,0.129,0,16,3.867,3,3,0.834,1,17,4.003,2,0.698,away,0,4,L,Bayern Munich,Eintracht Frankfurt,2025-02-23 16:30:00,Bundesliga
27941,5241,Péter Gulácsi,RasenBallsport Leipzig,4,2,2,0,0.0,0.835,0.077,-1.165,-0.923,1,1,0,0,0,0.0,0,1,0.758,1,3,0.077,1,1,0.044,0,2,0.034,1,4,0.835,0,0.0,home,2,2,D,RasenBallsport Leipzig,FC Heidenheim,2025-02-23 14:30:00,Bundesliga
27941,11852,Kevin Müller,FC Heidenheim,17,6,2,4,66.66666666666666,1.645,0.887,-0.355,-0.113,1,1,0,0,2,0.174,0,8,1.264,2,7,0.207,0,12,0.631,1,4,0.256,0,15,1.545,2,0.101,away,2,2,D,RasenBallsport Leipzig,FC Heidenheim,2025-02-23 14:30:00,Bundesliga
27942,5288,Gregor Kobel,Borussia Dortmund,7,1,0,1,100.0,0.365,0.365,0.365,0.365,0,0,0,1,0,0.0,0,6,0.365,0,1,0.0,0,3,0.128,0,4,0.237,0,4,0.171,3,0.195,home,6,0,W,Borussia Dortmund,Union Berlin,2025-02-22 17:30:00,Bundesliga
27942,7048,Frederik Rönnow,Union Berlin,24,10,5,3,30.0,5.48,5.48,0.48,0.48,0,0,0,0,6,3.278,3,14,2.114,2,4,0.089,0,21,5.343,5,3,0.137,0,18,3.525,6,1.955,away,0,6,L,Borussia Dortmund,Union Berlin,2025-02-22 17:30:00,Bundesliga
27943,2639,Alexander Nübel,VfB Stuttgart,9,2,1,1,50.0,0.706,0.706,-0.294,-0.294,0,0,0,0,0,0.0,0,6,0.665,1,3,0.041,0,7,0.623,1,2,0.083,0,7,0.596,2,0.11,away,1,1,D,Hoffenheim,VfB Stuttgart,2025-02-23 18:30:00,Bundesliga
27943,9070,Luca Philipp,Hoffenheim,14,7,1,6,85.71428571428571,3.703,3.703,2.703,2.703,0,0,0,0,4,1.8,0,8,1.842,1,2,0.061,0,14,3.703,1,0,0.0,0,14,3.703,0,0.0,home,1,1,D,Hoffenheim,VfB Stuttgart,2025-02-23 18:30:00,Bundesliga
27944,126,Michael Zetterer,Werder Bremen,13,6,5,1,16.666666666666664,2.759,2.759,-2.241,-2.241,0,0,0,0,2,0.894,0,7,1.692,3,4,0.174,2,10,2.624,3,3,0.135,2,9,1.379,4,1.38,away,0,5,L,Freiburg,Werder Bremen,2025-02-21 19:30:00,Bundesliga
27944,10160,Noah Atubolu,Freiburg,9,3,0,3,100.0,1.255,0.497,1.255,0.497,1,0,1,1,0,0.0,0,6,1.143,0,3,0.112,0,7,0.483,0,1,0.014,0,6,0.913,3,0.341,home,5,0,W,Freiburg,Werder Bremen,2025-02-21 19:30:00,Bundesliga
27945,127,Timo Horn,Bochum,13,6,1,5,83.33333333333334,2.773,2.773,1.773,1.773,0,0,0,0,2,1.529,1,8,1.129,0,3,0.114,0,9,1.01,0,4,1.763,1,9,1.01,4,1.763,away,1,1,D,Wolfsburg,Bochum,2025-02-22 14:30:00,Bundesliga
27945,5285,Marius Müller,Wolfsburg,11,5,1,4,80.0,1.481,1.481,0.481,0.481,0,0,0,0,1,0.326,0,8,1.093,1,2,0.061,0,8,0.93,0,3,0.55,1,8,0.766,3,0.714,home,1,1,D,Wolfsburg,Bochum,2025-02-22 14:30:00,Bundesliga
27946,449,Robin Zentner,Mainz 05,12,1,0,0,0.0,0.901,0.901,0.901,0.901,0,0,0,1,1,0.064,0,7,0.609,0,4,0.227,0,8,0.643,0,4,0.258,0,7,0.48,5,0.42,home,2,0,W,Mainz 05,St. Pauli,2025-02-22 14:30:00,Bundesliga
27946,12973,Nikola Vasilj,St. Pauli,10,5,2,3,60.0,1.366,1.366,-0.634,-0.634,0,0,0,0,1,0.673,1,6,0.575,1,3,0.118,0,7,0.667,1,3,0.699,1,8,1.304,2,0.062,away,0,2,L,Mainz 05,St. Pauli,2025-02-22 14:30:00,Bundesliga
27947,6596,Finn Dahmen,Augsburg,8,4,0,4,100.0,0.83,0.83,0.83,0.83,0,0,0,1,3,0.33,0,3,0.43,0,2,0.07,0,5,0.5,0,3,0.33,0,5,0.5,3,0.33,away,3,0,W,Borussia M.Gladbach,Augsburg,2025-02-22 14:30:00,Bundesliga
27947,8678,Jonas Omlin,Borussia M.Gladbach,17,4,3,1,25.0,1.739,1.739,-1.261,-1.261,0,0,0,0,1,0.12,0,6,1.312,2,10,0.307,1,14,1.611,2,3,0.128,1,15,1.543,2,0.196,home,0,3,L,Borussia M.Gladbach,Augsburg,2025-02-22 14:30:00,Bundesliga
27948,11069,Matej Kovár,Bayer Leverkusen,4,3,0,3,100.0,0.495,0.495,0.495,0.495,0,0,0,1,0,0.0,0,1,0.046,0,3,0.449,0,2,0.436,0,2,0.059,0,4,0.495,0,0.0,away,2,0,W,Holstein Kiel,Bayer Leverkusen,2025-02-22 14:30:00,Bundesliga
27948,12931,Timon Weiner,Holstein Kiel,18,7,2,5,71.42857142857143,2.556,2.556,0.556,0.556,0,0,0,0,2,0.757,1,12,1.539,1,4,0.26,0,9,1.902,2,9,0.654,0,12,2.028,6,0.528,home,0,2,L,Holstein Kiel,Bayer Leverkusen,2025-02-22 14:30:00,Bundesliga
27949,217,Manuel Neuer,Bayern Munich,12,4,1,2,50.0,0.654,0.654,-0.346,-0.346,0,0,0,0,0,0.0,0,10,0.608,0,2,0.046,1,11,0.613,1,1,0.041,0,10,0.609,2,0.045,away,3,1,W,VfB Stuttgart,Bayern Munich,2025-02-28 19:30:00,Bundesliga
27949,2639,Alexander Nübel,VfB Stuttgart,17,8,3,5,62.5,2.304,2.304,-0.696,-0.696,0,0,0,0,0,0.0,0,10,1.867,2,7,0.436,1,12,1.959,3,5,0.344,0,16,2.27,1,0.034,home,1,3,L,VfB Stuttgart,Bayern Munich,2025-02-28 19:30:00,Bundesliga
27950,449,Robin Zentner,Mainz 05,13,3,1,2,66.66666666666666,1.853,1.853,0.853,0.853,0,0,0,0,3,0.832,1,7,0.942,0,3,0.079,0,8,1.65,1,5,0.204,0,11,1.733,2,0.121,away,2,1,W,RasenBallsport Leipzig,Mainz 05,2025-03-01 14:30:00,Bundesliga
