entity,entity_type,cell_x,cell_y,xT
Aston Villa,team,10,0,0.0
Aston Villa,team,10,1,0.0
Aston Villa,team,10,2,0.0
Aston Villa,team,10,3,0.053098
Aston Villa,team,10,4,0.114192
Aston Villa,team,10,5,0.071023
Aston Villa,team,10,6,0.099744
Aston Villa,team,10,7,0.072451
Aston Villa,team,10,8,0.058367
Aston Villa,team,10,9,0.087392
Aston Villa,team,10,10,0.0
Aston Villa,team,10,11,0.0
Aston Villa,team,11,0,0.0
Aston Villa,team,11,1,0.0
Aston Villa,team,11,2,0.112868
Aston Villa,team,11,3,0.100953
Aston Villa,team,11,4,0.043238
Aston Villa,team,11,5,0.132395
Aston Villa,team,11,6,0.0926
Aston Villa,team,11,7,0.04149
Aston Villa,team,11,8,0.0589
Aston Villa,team,11,9,0.08248
Aston Villa,team,11,10,0.0
Aston Villa,team,11,11,0.0
Aston Villa,team,12,0,0.047702
Aston Villa,team,12,1,0.10861
Aston Villa,team,12,2,0.069166
Aston Villa,team,12,3,0.07709
Aston Villa,team,12,4,0.153351
Aston Villa,team,12,5,0.106479
Aston Villa,team,12,6,0.113736
Aston Villa,team,12,7,0.103748
Aston Villa,team,12,8,0.057591
Aston Villa,team,12,9,0.047915
Aston Villa,team,12,10,0.053378
Aston Villa,team,12,11,0.0
Aston Villa,team,13,0,0.0
Aston Villa,team,13,1,0.0
Aston Villa,team,13,2,0.047702
Aston Villa,team,13,3,0.10861
Aston Villa,team,13,4,0.128235
Aston Villa,team,13,5,0.073521
Aston Villa,team,13,6,0.11234
Aston Villa,team,13,7,0.098303
Aston Villa,team,13,8,0.090413
Aston Villa,team,13,9,0.038829
Aston Villa,team,13,10,0.0
Aston Villa,team,13,11,0.0
Aston Villa,team,14,0,0.0
Aston Villa,team,14,1,0.0
Aston Villa,team,14,2,0.2
Aston Villa,team,14,3,0.02
Aston Villa,team,14,4,0.150806
Aston Villa,team,14,5,0.210694
Aston Villa,team,14,6,0.160618
Aston Villa,team,14,7,0.097107
Aston Villa,team,14,8,0.045455
Aston Villa,team,14,9,0.0
Aston Villa,team,14,10,0.0
Aston Villa,team,14,11,0.0
Aston Villa,team,15,0,0.0
Aston Villa,team,15,1,0.0
Aston Villa,team,15,2,0.0
Aston Villa,team,15,3,0.2
Aston Villa,team,15,4,0.2
Aston Villa,team,15,5,0.368421
Aston Villa,team,15,6,0.227273
Aston Villa,team,15,7,0.0
Aston Villa,team,15,8,0.0
Aston Villa,team,15,9,0.0
Aston Villa,team,15,10,0.0
Aston Villa,team,15,11,0.0
Atalanta,team,0,0,0.0
Atalanta,team,0,1,0.0
Atalanta,team,0,2,0.0
Atalanta,team,0,3,0.0
Atalanta,team,0,4,0.0
Atalanta,team,0,5,0.0
Atalanta,team,0,6,0.0
Atalanta,team,0,7,0.0
Atalanta,team,0,8,0.0
Atalanta,team,0,9,0.0
Atalanta,team,0,10,0.0
Atalanta,team,0,11,0.0
Atalanta,team,1,0,0.0
Atalanta,team,1,1,0.0
Atalanta,team,1,2,0.0
Atalanta,team,1,3,0.0
Atalanta,team,1,4,0.0
Atalanta,team,1,5,0.0
Atalanta,team,1,6,0.0
Atalanta,team,1,7,0.0
Atalanta,team,1,8,0.0
Atalanta,team,1,9,0.0
Atalanta,team,1,10,0.0
Atalanta,team,1,11,0.0
Atalanta,team,2,0,0.0
Atalanta,team,2,1,0.0
Atalanta,team,2,2,0.0
Atalanta,team,2,3,0.0
Atalanta,team,2,4,0.0
Atalanta,team,2,5,0.0
Atalanta,team,2,6,0.0
Atalanta,team,2,7,0.0
Atalanta,team,2,8,0.0
Atalanta,team,2,9,0.0
Atalanta,team,2,10,0.0
Atalanta,team,2,11,0.0
Atalanta,team,3,0,0.0
Atalanta,team,3,1,0.0
Atalanta,team,3,2,0.0
Atalanta,team,3,3,0.0
Atalanta,team,3,4,0.0
Atalanta,team,3,5,0.0
Atalanta,team,3,6,0.0
Atalanta,team,3,7,0.0
Atalanta,team,3,8,0.0
Atalanta,team,3,9,0.0
Atalanta,team,3,10,0.0
Atalanta,team,3,11,0.0
Atalanta,team,4,0,0.0
Atalanta,team,4,1,0.0
Atalanta,team,4,2,0.0
Atalanta,team,4,3,0.0
Atalanta,team,4,4,0.0
Atalanta,team,4,5,0.0
Atalanta,team,4,6,0.0
Atalanta,team,4,7,0.0
Atalanta,team,4,8,0.0
Atalanta,team,4,9,0.0
Atalanta,team,4,10,0.0
Atalanta,team,4,11,0.0
Atalanta,team,5,0,0.0
Atalanta,team,5,1,0.0
Atalanta,team,5,2,0.0
Atalanta,team,5,3,0.0
Atalanta,team,5,4,0.0
Atalanta,team,5,5,0.0
Atalanta,team,5,6,0.0
Atalanta,team,5,7,0.0
Atalanta,team,5,8,0.0
Atalanta,team,5,9,0.0
Atalanta,team,5,10,0.0
Atalanta,team,5,11,0.0
Atalanta,team,6,0,0.0
Atalanta,team,6,1,0.0
Atalanta,team,6,2,0.0
Atalanta,team,6,3,0.0
Atalanta,team,6,4,0.0
Atalanta,team,6,5,0.0
Atalanta,team,6,6,0.0
Atalanta,team,6,7,0.0
Atalanta,team,6,8,0.0
Atalanta,team,6,9,0.0
Atalanta,team,6,10,0.0
Atalanta,team,6,11,0.0
Atalanta,team,7,0,0.0
Atalanta,team,7,1,0.0
Atalanta,team,7,2,0.0
Atalanta,team,7,3,0.0
Atalanta,team,7,4,0.0
Atalanta,team,7,5,0.0
Atalanta,team,7,6,0.0
Atalanta,team,7,7,0.0
Atalanta,team,7,8,0.0
Atalanta,team,7,9,0.0
Atalanta,team,7,10,0.0
Atalanta,team,7,11,0.0
Atalanta,team,8,0,0.0
Atalanta,team,8,1,0.0
Atalanta,team,8,2,0.0
Atalanta,team,8,3,0.0
Atalanta,team,8,4,0.0
Atalanta,team,8,5,0.0
Atalanta,team,8,6,0.0
Atalanta,team,8,7,0.0
Atalanta,team,8,8,0.0
Atalanta,team,8,9,0.0
Atalanta,team,8,10,0.0
Atalanta,team,8,11,0.0
Atalanta,team,9,0,0.0
Atalanta,team,9,1,0.0
Atalanta,team,9,2,0.0
Atalanta,team,9,3,0.05655
Atalanta,team,9,4,0.0
Atalanta,team,9,5,0.0
Atalanta,team,9,6,0.053895
Atalanta,team,9,7,0.054737
Atalanta,team,9,8,0.050397
Atalanta,team,9,9,0.0
Atalanta,team,9,10,0.0
Atalanta,team,9,11,0.0
Atalanta,team,10,0,0.0
Atalanta,team,10,1,0.0
Atalanta,team,10,2,0.107665
Atalanta,team,10,3,0.0
Atalanta,team,10,4,0.082372
Atalanta,team,10,5,0.078348
Atalanta,team,10,6,0.076004
Atalanta,team,10,7,0.071707
Atalanta,team,10,8,0.050397
Atalanta,team,10,9,0.050397
Atalanta,team,10,10,0.054826
Atalanta,team,10,11,0.0
Atalanta,team,11,0,0.0
Atalanta,team,11,1,0.107665
Atalanta,team,11,2,0.085404
Atalanta,team,11,3,0.047225
Atalanta,team,11,4,0.066282
Atalanta,team,11,5,0.057449
Atalanta,team,11,6,0.053223
Atalanta,team,11,7,0.051423
Atalanta,team,11,8,0.056245
Atalanta,team,11,9,0.052893
Atalanta,team,11,10,0.0
Atalanta,team,11,11,0.0
Atalanta,team,12,0,0.0
Atalanta,team,12,1,0.06158
Atalanta,team,12,2,0.08017
Atalanta,team,12,3,0.107724
Atalanta,team,12,4,0.066385
Atalanta,team,12,5,0.087739
Atalanta,team,12,6,0.093619
Atalanta,team,12,7,0.068205
Atalanta,team,12,8,0.048057
Atalanta,team,12,9,0.054876
Atalanta,team,12,10,0.03964
Atalanta,team,12,11,0.0
Atalanta,team,13,0,0.25
Atalanta,team,13,1,0.0
Atalanta,team,13,2,0.036128
Atalanta,team,13,3,0.061586
Atalanta,team,13,4,0.136865
Atalanta,team,13,5,0.128855
Atalanta,team,13,6,0.108981
Atalanta,team,13,7,0.080244
Atalanta,team,13,8,0.03964
Atalanta,team,13,9,0.039474
Atalanta,team,13,10,0.0
Atalanta,team,13,11,0.0
Atalanta,team,14,0,0.0
Atalanta,team,14,1,0.25
Atalanta,team,14,2,0.0
Atalanta,team,14,3,0.033166
Atalanta,team,14,4,0.047991
Atalanta,team,14,5,0.224158
Atalanta,team,14,6,0.124777
Atalanta,team,14,7,0.12013
Atalanta,team,14,8,0.052632
Atalanta,team,14,9,0.0
Atalanta,team,14,10,0.0
Atalanta,team,14,11,0.0
Atalanta,team,15,0,0.0
Atalanta,team,15,1,0.0
Atalanta,team,15,2,0.0
Atalanta,team,15,3,0.5
Atalanta,team,15,4,0.111111
Atalanta,team,15,5,0.227273
Atalanta,team,15,6,0.181818
Atalanta,team,15,7,0.0
Atalanta,team,15,8,0.0
Atalanta,team,15,9,0.0
Atalanta,team,15,10,0.0
Atalanta,team,15,11,0.0
Athletic Club,team,0,0,0.0
Athletic Club,team,0,1,0.0
Athletic Club,team,0,2,0.0
Athletic Club,team,0,3,0.0
Athletic Club,team,0,4,0.0
Athletic Club,team,0,5,0.0
Athletic Club,team,0,6,0.0
Athletic Club,team,0,7,0.0
Athletic Club,team,0,8,0.0
Athletic Club,team,0,9,0.0
Athletic Club,team,0,10,0.0
Athletic Club,team,0,11,0.0
Athletic Club,team,1,0,0.0
Athletic Club,team,1,1,0.0
Athletic Club,team,1,2,0.0
Athletic Club,team,1,3,0.0
Athletic Club,team,1,4,0.0
Athletic Club,team,1,5,0.0
Athletic Club,team,1,6,0.0
Athletic Club,team,1,7,0.0
Athletic Club,team,1,8,0.0
Athletic Club,team,1,9,0.0
Athletic Club,team,1,10,0.0
Athletic Club,team,1,11,0.0
Athletic Club,team,2,0,0.0
Athletic Club,team,2,1,0.0
Athletic Club,team,2,2,0.0
Athletic Club,team,2,3,0.0
Athletic Club,team,2,4,0.0
Athletic Club,team,2,5,0.0
Athletic Club,team,2,6,0.0
Athletic Club,team,2,7,0.0
Athletic Club,team,2,8,0.0
Athletic Club,team,2,9,0.0
Athletic Club,team,2,10,0.0
Athletic Club,team,2,11,0.0
Athletic Club,team,3,0,0.0
Athletic Club,team,3,1,0.0
Athletic Club,team,3,2,0.0
Athletic Club,team,3,3,0.0
Athletic Club,team,3,4,0.0
Athletic Club,team,3,5,0.0
Athletic Club,team,3,6,0.0
Athletic Club,team,3,7,0.0
Athletic Club,team,3,8,0.0
Athletic Club,team,3,9,0.0
Athletic Club,team,3,10,0.0
Athletic Club,team,3,11,0.0
Athletic Club,team,4,0,0.0
Athletic Club,team,4,1,0.0
Athletic Club,team,4,2,0.0
Athletic Club,team,4,3,0.0
Athletic Club,team,4,4,0.0
Athletic Club,team,4,5,0.0
Athletic Club,team,4,6,0.0
Athletic Club,team,4,7,0.0
Athletic Club,team,4,8,0.0
Athletic Club,team,4,9,0.0
Athletic Club,team,4,10,0.0
Athletic Club,team,4,11,0.0
Athletic Club,team,5,0,0.0
Athletic Club,team,5,1,0.0
Athletic Club,team,5,2,0.0
Athletic Club,team,5,3,0.0
Athletic Club,team,5,4,0.0
Athletic Club,team,5,5,0.0
Athletic Club,team,5,6,0.0
Athletic Club,team,5,7,0.0
Athletic Club,team,5,8,0.0
Athletic Club,team,5,9,0.0
Athletic Club,team,5,10,0.0
Athletic Club,team,5,11,0.0
Athletic Club,team,6,0,0.0
Athletic Club,team,6,1,0.0
Athletic Club,team,6,2,0.0
Athletic Club,team,6,3,0.0
Athletic Club,team,6,4,0.0
Athletic Club,team,6,5,0.0
Athletic Club,team,6,6,0.0
Athletic Club,team,6,7,0.0
Athletic Club,team,6,8,0.0
Athletic Club,team,6,9,0.0
Athletic Club,team,6,10,0.0
Athletic Club,team,6,11,0.0
Athletic Club,team,7,0,0.0
Athletic Club,team,7,1,0.0
Athletic Club,team,7,2,0.0
Athletic Club,team,7,3,0.0
Athletic Club,team,7,4,0.0
Athletic Club,team,7,5,0.0
Athletic Club,team,7,6,0.0
Athletic Club,team,7,7,0.0
Athletic Club,team,7,8,0.0
Athletic Club,team,7,9,0.0
Athletic Club,team,7,10,0.0
Athletic Club,team,7,11,0.0
Athletic Club,team,8,0,0.0
Athletic Club,team,8,1,0.0
Athletic Club,team,8,2,0.0
Athletic Club,team,8,3,0.0
Athletic Club,team,8,4,0.0
Athletic Club,team,8,5,0.0
Athletic Club,team,8,6,0.0
Athletic Club,team,8,7,0.0
Athletic Club,team,8,8,0.0
Athletic Club,team,8,9,0.0
Athletic Club,team,8,10,0.0
Athletic Club,team,8,11,0.0
Athletic Club,team,9,0,0.0
Athletic Club,team,9,1,0.0
Athletic Club,team,9,2,0.0
Athletic Club,team,9,3,0.0
Athletic Club,team,9,4,0.035111
Athletic Club,team,9,5,0.0
Athletic Club,team,9,6,0.038962
Athletic Club,team,9,7,0.031141
Athletic Club,team,9,8,0.0
Athletic Club,team,9,9,0.0
Athletic Club,team,9,10,0.0
Athletic Club,team,9,11,0.0
Athletic Club,team,10,0,0.0
Athletic Club,team,10,1,0.0
Athletic Club,team,10,2,0.039266
Athletic Club,team,10,3,0.069714
Athletic Club,team,10,4,0.060252
Athletic Club,team,10,5,0.054813
Athletic Club,team,10,6,0.040953
Athletic Club,team,10,7,0.043397
Athletic Club,team,10,8,0.050859
Athletic Club,team,10,9,0.019571
Athletic Club,team,10,10,0.028895
Athletic Club,team,10,11,0.0
Athletic Club,team,11,0,0.0
Athletic Club,team,11,1,0.0
Athletic Club,team,11,2,0.04801
Athletic Club,team,11,3,0.04015
Athletic Club,team,11,4,0.035861
Athletic Club,team,11,5,0.048307
Athletic Club,team,11,6,0.04827
Athletic Club,team,11,7,0.040561
Athletic Club,team,11,8,0.030179
Athletic Club,team,11,9,0.042671
Athletic Club,team,11,10,0.0
Athletic Club,team,11,11,0.0
Athletic Club,team,12,0,0.0
Athletic Club,team,12,1,0.0
Athletic Club,team,12,2,0.063833
Athletic Club,team,12,3,0.053545
Athletic Club,team,12,4,0.110019
Athletic Club,team,12,5,0.135054
Athletic Club,team,12,6,0.106634
Athletic Club,team,12,7,0.042069
Athletic Club,team,12,8,0.050563
Athletic Club,team,12,9,0.033755
Athletic Club,team,12,10,0.016186
Athletic Club,team,12,11,0.0
Athletic Club,team,13,0,0.0
Athletic Club,team,13,1,0.0
Athletic Club,team,13,2,0.0
Athletic Club,team,13,3,0.042651
Athletic Club,team,13,4,0.106235
Athletic Club,team,13,5,0.129284
Athletic Club,team,13,6,0.121959
Athletic Club,team,13,7,0.136561
Athletic Club,team,13,8,0.035609
Athletic Club,team,13,9,0.032986
Athletic Club,team,13,10,0.0
Athletic Club,team,13,11,0.0
Athletic Club,team,14,0,0.0
Athletic Club,team,14,1,0.0
Athletic Club,team,14,2,0.0
Athletic Club,team,14,3,0.0
Athletic Club,team,14,4,0.102767
Athletic Club,team,14,5,0.15314
Athletic Club,team,14,6,0.178871
Athletic Club,team,14,7,0.041322
Athletic Club,team,14,8,0.015573
Athletic Club,team,14,9,0.0
Athletic Club,team,14,10,0.0
Athletic Club,team,14,11,0.0
Athletic Club,team,15,0,0.0
Athletic Club,team,15,1,0.0
Athletic Club,team,15,2,0.0
Athletic Club,team,15,3,0.0
Athletic Club,team,15,4,0.0
Athletic Club,team,15,5,0.363636
Athletic Club,team,15,6,0.25
Athletic Club,team,15,7,0.142857
Athletic Club,team,15,8,0.0
Athletic Club,team,15,9,0.0
Athletic Club,team,15,10,0.0
Athletic Club,team,15,11,0.0
Atletico Madrid,team,0,0,0.0
Atletico Madrid,team,0,1,0.0
Atletico Madrid,team,0,2,0.0
Atletico Madrid,team,0,3,0.0
Atletico Madrid,team,0,4,0.0
Atletico Madrid,team,0,5,0.0
Atletico Madrid,team,0,6,0.0
Atletico Madrid,team,0,7,0.0
Atletico Madrid,team,0,8,0.0
Atletico Madrid,team,0,9,0.0
Atletico Madrid,team,0,10,0.0
Atletico Madrid,team,0,11,0.0
Atletico Madrid,team,1,0,0.0
Atletico Madrid,team,1,1,0.0
Atletico Madrid,team,1,2,0.0
Atletico Madrid,team,1,3,0.0
Atletico Madrid,team,1,4,0.0
Atletico Madrid,team,1,5,0.0
Atletico Madrid,team,1,6,0.0
Atletico Madrid,team,1,7,0.0
Atletico Madrid,team,1,8,0.0
Atletico Madrid,team,1,9,0.0
Atletico Madrid,team,1,10,0.0
Atletico Madrid,team,1,11,0.0
Atletico Madrid,team,2,0,0.0
Atletico Madrid,team,2,1,0.0
Atletico Madrid,team,2,2,0.0
Atletico Madrid,team,2,3,0.0
Atletico Madrid,team,2,4,0.0
Atletico Madrid,team,2,5,0.0
Atletico Madrid,team,2,6,0.0
Atletico Madrid,team,2,7,0.0
Atletico Madrid,team,2,8,0.0
Atletico Madrid,team,2,9,0.0
Atletico Madrid,team,2,10,0.0
Atletico Madrid,team,2,11,0.0
Atletico Madrid,team,3,0,0.0
Atletico Madrid,team,3,1,0.0
Atletico Madrid,team,3,2,0.0
Atletico Madrid,team,3,3,0.0
Atletico Madrid,team,3,4,0.0
Atletico Madrid,team,3,5,0.0
Atletico Madrid,team,3,6,0.0
Atletico Madrid,team,3,7,0.0
Atletico Madrid,team,3,8,0.0
Atletico Madrid,team,3,9,0.0
Atletico Madrid,team,3,10,0.0
Atletico Madrid,team,3,11,0.0
Atletico Madrid,team,4,0,0.0
Atletico Madrid,team,4,1,0.0
Atletico Madrid,team,4,2,0.0
Atletico Madrid,team,4,3,0.0
Atletico Madrid,team,4,4,0.0
Atletico Madrid,team,4,5,0.0
Atletico Madrid,team,4,6,0.0
Atletico Madrid,team,4,7,0.0
Atletico Madrid,team,4,8,0.0
Atletico Madrid,team,4,9,0.0
Atletico Madrid,team,4,10,0.0
Atletico Madrid,team,4,11,0.0
Atletico Madrid,team,5,0,0.0
Atletico Madrid,team,5,1,0.0
Atletico Madrid,team,5,2,0.0
Atletico Madrid,team,5,3,0.0
Atletico Madrid,team,5,4,0.0
Atletico Madrid,team,5,5,0.0
Atletico Madrid,team,5,6,0.0
Atletico Madrid,team,5,7,0.0
Atletico Madrid,team,5,8,0.0
Atletico Madrid,team,5,9,0.0
Atletico Madrid,team,5,10,0.0
Atletico Madrid,team,5,11,0.0
Atletico Madrid,team,6,0,0.0
Atletico Madrid,team,6,1,0.0
Atletico Madrid,team,6,2,0.0
Atletico Madrid,team,6,3,0.0
Atletico Madrid,team,6,4,0.0
Atletico Madrid,team,6,5,0.0
Atletico Madrid,team,6,6,0.0
Atletico Madrid,team,6,7,0.0
Atletico Madrid,team,6,8,0.0
Atletico Madrid,team,6,9,0.0
Atletico Madrid,team,6,10,0.0
Atletico Madrid,team,6,11,0.0
Atletico Madrid,team,7,0,0.0
Atletico Madrid,team,7,1,0.0
Atletico Madrid,team,7,2,0.0
Atletico Madrid,team,7,3,0.0
Atletico Madrid,team,7,4,0.0
Atletico Madrid,team,7,5,0.0
Atletico Madrid,team,7,6,0.0
Atletico Madrid,team,7,7,0.0
Atletico Madrid,team,7,8,0.0
Atletico Madrid,team,7,9,0.0
Atletico Madrid,team,7,10,0.0
Atletico Madrid,team,7,11,0.0
Atletico Madrid,team,8,0,0.0
Atletico Madrid,team,8,1,0.0
Atletico Madrid,team,8,2,0.0
Atletico Madrid,team,8,3,0.0
Atletico Madrid,team,8,4,0.0
Atletico Madrid,team,8,5,0.0
Atletico Madrid,team,8,6,0.0
Atletico Madrid,team,8,7,0.0
Atletico Madrid,team,8,8,0.0
Atletico Madrid,team,8,9,0.0
Atletico Madrid,team,8,10,0.0
Atletico Madrid,team,8,11,0.0
Atletico Madrid,team,9,0,0.0
Atletico Madrid,team,9,1,0.0
Atletico Madrid,team,9,2,0.0
Atletico Madrid,team,9,3,0.0
Atletico Madrid,team,9,4,0.0
Atletico Madrid,team,9,5,0.051028
Atletico Madrid,team,9,6,0.076381
Atletico Madrid,team,9,7,0.064503
Atletico Madrid,team,9,8,0.069024
Atletico Madrid,team,9,9,0.128729
Atletico Madrid,team,9,10,0.0
Atletico Madrid,team,9,11,0.0
Atletico Madrid,team,10,0,0.0
Atletico Madrid,team,10,1,0.0
Atletico Madrid,team,10,2,0.111731
Atletico Madrid,team,10,3,0.105768
Atletico Madrid,team,10,4,0.089036
Atletico Madrid,team,10,5,0.088376
Atletico Madrid,team,10,6,0.080571
Atletico Madrid,team,10,7,0.086366
Atletico Madrid,team,10,8,0.110755
Atletico Madrid,team,10,9,0.119819
Atletico Madrid,team,10,10,0.0
Atletico Madrid,team,10,11,0.0
Atletico Madrid,team,11,0,0.0
Atletico Madrid,team,11,1,0.0
Atletico Madrid,team,11,2,0.06723
Atletico Madrid,team,11,3,0.082566
Atletico Madrid,team,11,4,0.090867
Atletico Madrid,team,11,5,0.053842
Atletico Madrid,team,11,6,0.066778
Atletico Madrid,team,11,7,0.070761
Atletico Madrid,team,11,8,0.130827
Atletico Madrid,team,11,9,0.065219
Atletico Madrid,team,11,10,0.061333
Atletico Madrid,team,11,11,0.0
Atletico Madrid,team,12,0,0.0
Atletico Madrid,team,12,1,0.0
Atletico Madrid,team,12,2,0.049331
Atletico Madrid,team,12,3,0.111832
Atletico Madrid,team,12,4,0.106
Atletico Madrid,team,12,5,0.10196
Atletico Madrid,team,12,6,0.113681
Atletico Madrid,team,12,7,0.13181
Atletico Madrid,team,12,8,0.153866
Atletico Madrid,team,12,9,0.046
Atletico Madrid,team,12,10,0.061333
Atletico Madrid,team,12,11,0.0
Atletico Madrid,team,13,0,0.0
Atletico Madrid,team,13,1,0.040738
Atletico Madrid,team,13,2,0.048971
Atletico Madrid,team,13,3,0.040759
Atletico Madrid,team,13,4,0.090143
Atletico Madrid,team,13,5,0.205824
Atletico Madrid,team,13,6,0.148474
Atletico Madrid,team,13,7,0.223328
Atletico Madrid,team,13,8,0.061333
Atletico Madrid,team,13,9,0.063348
Atletico Madrid,team,13,10,0.0
Atletico Madrid,team,13,11,0.0
Atletico Madrid,team,14,0,0.0
Atletico Madrid,team,14,1,0.0
Atletico Madrid,team,14,2,0.0
Atletico Madrid,team,14,3,0.058824
Atletico Madrid,team,14,4,0.068387
Atletico Madrid,team,14,5,0.141295
Atletico Madrid,team,14,6,0.234467
Atletico Madrid,team,14,7,0.182541
Atletico Madrid,team,14,8,0.063348
Atletico Madrid,team,14,9,0.0
Atletico Madrid,team,14,10,0.0
Atletico Madrid,team,14,11,0.0
Atletico Madrid,team,15,0,0.0
Atletico Madrid,team,15,1,0.0
Atletico Madrid,team,15,2,0.0
Atletico Madrid,team,15,3,0.0
Atletico Madrid,team,15,4,0.0
Atletico Madrid,team,15,5,0.5
Atletico Madrid,team,15,6,0.538462
Atletico Madrid,team,15,7,0.076923
Atletico Madrid,team,15,8,0.0
Atletico Madrid,team,15,9,0.0
Atletico Madrid,team,15,10,0.0
Atletico Madrid,team,15,11,0.0
Augsburg,team,0,0,0.0
Augsburg,team,0,1,0.0
Augsburg,team,0,2,0.0
Augsburg,team,0,3,0.0
Augsburg,team,0,4,0.0
Augsburg,team,0,5,0.0
Augsburg,team,0,6,0.0
Augsburg,team,0,7,0.0
Augsburg,team,0,8,0.0
Augsburg,team,0,9,0.0
Augsburg,team,0,10,0.0
Augsburg,team,0,11,0.0
Augsburg,team,1,0,0.0
Augsburg,team,1,1,0.0
Augsburg,team,1,2,0.0
Augsburg,team,1,3,0.0
Augsburg,team,1,4,0.0
Augsburg,team,1,5,0.0
Augsburg,team,1,6,0.0
Augsburg,team,1,7,0.0
Augsburg,team,1,8,0.0
Augsburg,team,1,9,0.0
Augsburg,team,1,10,0.0
Augsburg,team,1,11,0.0
Augsburg,team,2,0,0.0
Augsburg,team,2,1,0.0
Augsburg,team,2,2,0.0
Augsburg,team,2,3,0.0
Augsburg,team,2,4,0.0
Augsburg,team,2,5,0.0
Augsburg,team,2,6,0.0
Augsburg,team,2,7,0.0
Augsburg,team,2,8,0.0
Augsburg,team,2,9,0.0
Augsburg,team,2,10,0.0
Augsburg,team,2,11,0.0
Augsburg,team,3,0,0.0
Augsburg,team,3,1,0.0
Augsburg,team,3,2,0.0
Augsburg,team,3,3,0.0
Augsburg,team,3,4,0.0
Augsburg,team,3,5,0.0
Augsburg,team,3,6,0.0
Augsburg,team,3,7,0.0
Augsburg,team,3,8,0.0
Augsburg,team,3,9,0.0
Augsburg,team,3,10,0.0
Augsburg,team,3,11,0.0
Augsburg,team,4,0,0.0
Augsburg,team,4,1,0.0
Augsburg,team,4,2,0.0
Augsburg,team,4,3,0.0
Augsburg,team,4,4,0.0
Augsburg,team,4,5,0.0
Augsburg,team,4,6,0.0
Augsburg,team,4,7,0.0
Augsburg,team,4,8,0.0
Augsburg,team,4,9,0.0
Augsburg,team,4,10,0.0
Augsburg,team,4,11,0.0
Augsburg,team,5,0,0.0
Augsburg,team,5,1,0.0
Augsburg,team,5,2,0.0
Augsburg,team,5,3,0.0
Augsburg,team,5,4,0.0
Augsburg,team,5,5,0.0
Augsburg,team,5,6,0.0
Augsburg,team,5,7,0.0
Augsburg,team,5,8,0.0
Augsburg,team,5,9,0.0
Augsburg,team,5,10,0.0
Augsburg,team,5,11,0.0
Augsburg,team,6,0,0.0
Augsburg,team,6,1,0.0
Augsburg,team,6,2,0.0
Augsburg,team,6,3,0.0
Augsburg,team,6,4,0.0
Augsburg,team,6,5,0.0
Augsburg,team,6,6,0.0
Augsburg,team,6,7,0.0
Augsburg,team,6,8,0.0
Augsburg,team,6,9,0.0
Augsburg,team,6,10,0.0
Augsburg,team,6,11,0.0
Augsburg,team,7,0,0.0
Augsburg,team,7,1,0.0
Augsburg,team,7,2,0.0
Augsburg,team,7,3,0.0
Augsburg,team,7,4,0.0
Augsburg,team,7,5,0.0
Augsburg,team,7,6,0.0
Augsburg,team,7,7,0.0
Augsburg,team,7,8,0.0
Augsburg,team,7,9,0.0
Augsburg,team,7,10,0.0
Augsburg,team,7,11,0.0
Augsburg,team,8,0,0.0
Augsburg,team,8,1,0.0
Augsburg,team,8,2,0.5
Augsburg,team,8,3,0.0
Augsburg,team,8,4,0.0
Augsburg,team,8,5,0.0
Augsburg,team,8,6,0.0
Augsburg,team,8,7,0.0
Augsburg,team,8,8,0.0
Augsburg,team,8,9,0.0
Augsburg,team,8,10,0.0
Augsburg,team,8,11,0.0
Augsburg,team,9,0,0.0
Augsburg,team,9,1,0.0
Augsburg,team,9,2,0.06414
Augsburg,team,9,3,0.5
Augsburg,team,9,4,0.057252
Augsburg,team,9,5,0.073422
Augsburg,team,9,6,0.052095
Augsburg,team,9,7,0.0
Augsburg,team,9,8,0.0
Augsburg,team,9,9,0.0
Augsburg,team,9,10,0.0
Augsburg,team,9,11,0.0
Augsburg,team,10,0,0.0
Augsburg,team,10,1,0.0
Augsburg,team,10,2,0.043975
Augsburg,team,10,3,0.068546
Augsburg,team,10,4,0.056424
Augsburg,team,10,5,0.066442
Augsburg,team,10,6,0.069068
Augsburg,team,10,7,0.05233
Augsburg,team,10,8,0.056179
Augsburg,team,10,9,0.0
Augsburg,team,10,10,0.019067
Augsburg,team,10,11,0.0
Augsburg,team,11,0,0.0
Augsburg,team,11,1,0.033926
Augsburg,team,11,2,0.032981
Augsburg,team,11,3,0.072325
Augsburg,team,11,4,0.038539
Augsburg,team,11,5,0.047047
Augsburg,team,11,6,0.074406
Augsburg,team,11,7,0.039149
Augsburg,team,11,8,0.020568
Augsburg,team,11,9,0.044796
Augsburg,team,11,10,0.0
Augsburg,team,11,11,0.0
Augsburg,team,12,0,0.0
Augsburg,team,12,1,0.0187
Augsburg,team,12,2,0.023876
Augsburg,team,12,3,0.044027
Augsburg,team,12,4,0.102257
Augsburg,team,12,5,0.113904
Augsburg,team,12,6,0.086514
Augsburg,team,12,7,0.054604
Augsburg,team,12,8,0.044864
Augsburg,team,12,9,0.0
Augsburg,team,12,10,0.0
Augsburg,team,12,11,0.0
Augsburg,team,13,0,0.0
Augsburg,team,13,1,0.0
Augsburg,team,13,2,0.032288
Augsburg,team,13,3,0.023893
